Clube,Nome,URL do perfil,ID
São Paulo Futebol Clube,,https://www.transfermarkt.com/rafael/profil/spieler/68097,68097
São Paulo Futebol Clube,,https://www.transfermarkt.com/jandrei/profil/spieler/512344,512344
São Paulo Futebol Clube,,https://www.transfermarkt.com/young/profil/spieler/894532,894532
São Paulo Futebol Clube,,https://www.transfermarkt.com/nahuel-ferraresi/profil/spieler/466336,466336
São Paulo Futebol Clube,,https://www.transfermarkt.com/alan-franco/profil/spieler/503343,503343
São Paulo Futebol Clube,,https://www.transfermarkt.com/ruan-tressoldi/profil/spieler/555015,555015
São Paulo Futebol Clube,,https://www.transfermarkt.com/robert-arboleda/profil/spieler/139867,139867
São Paulo Futebol Clube,,https://www.transfermarkt.com/sabino/profil/spieler/546033,546033
São Paulo Futebol Clube,,https://www.transfermarkt.com/matheus-belem/profil/spieler/980825,980825
São Paulo Futebol Clube,,https://www.transfermarkt.com/jamal-lewis/profil/spieler/346018,346018
São Paulo Futebol Clube,,https://www.transfermarkt.com/welington/profil/spieler/729264,729264
São Paulo Futebol Clube,,https://www.transfermarkt.com/patryck/profil/spieler/662326,662326
São Paulo Futebol Clube,,https://www.transfermarkt.com/igor-vinicius/profil/spieler/552240,552240
São Paulo Futebol Clube,,https://www.transfermarkt.com/joao-moreira/profil/spieler/929866,929866
São Paulo Futebol Clube,,https://www.transfermarkt.com/luis-orejuela/profil/spieler/331057,331057
São Paulo Futebol Clube,,https://www.transfermarkt.com/rafinha/profil/spieler/33947,33947
São Paulo Futebol Clube,,https://www.transfermarkt.com/pablo-maia/profil/spieler/892089,892089
São Paulo Futebol Clube,,https://www.transfermarkt.com/santiago-longo/profil/spieler/697065,697065
São Paulo Futebol Clube,,https://www.transfermarkt.com/jhegson-mendez/profil/spieler/330682,330682
São Paulo Futebol Clube,,https://www.transfermarkt.com/felipe-negrucci/profil/spieler/980837,980837
São Paulo Futebol Clube,,https://www.transfermarkt.com/luiz-gustavo/profil/spieler/10471,10471
São Paulo Futebol Clube,,https://www.transfermarkt.com/rodrigo-nestor/profil/spieler/468304,468304
São Paulo Futebol Clube,,https://www.transfermarkt.com/giuliano-galoppo/profil/spieler/567249,567249
São Paulo Futebol Clube,,https://www.transfermarkt.com/marcos-antonio/profil/spieler/468301,468301
São Paulo Futebol Clube,,https://www.transfermarkt.com/rodriguinho/profil/spieler/743593,743593
São Paulo Futebol Clube,,https://www.transfermarkt.com/damian-bobadilla/profil/spieler/861852,861852
São Paulo Futebol Clube,,https://www.transfermarkt.com/alisson/profil/spieler/229736,229736
São Paulo Futebol Clube,,https://www.transfermarkt.com/liziero/profil/spieler/401526,401526
São Paulo Futebol Clube,,https://www.transfermarkt.com/william-gomes/profil/spieler/1004725,1004725
São Paulo Futebol Clube,,https://www.transfermarkt.com/ferreirinha/profil/spieler/689017,689017
São Paulo Futebol Clube,,https://www.transfermarkt.com/michel-araujo/profil/spieler/482144,482144
São Paulo Futebol Clube,,https://www.transfermarkt.com/lucas-moura/profil/spieler/77100,77100
São Paulo Futebol Clube,,https://www.transfermarkt.com/wellington-rato/profil/spieler/542483,542483
São Paulo Futebol Clube,,https://www.transfermarkt.com/erick/profil/spieler/515638,515638
São Paulo Futebol Clube,,https://www.transfermarkt.com/henrique-carmo/profil/spieler/1009031,1009031
São Paulo Futebol Clube,,https://www.transfermarkt.com/luciano/profil/spieler/223560,223560
São Paulo Futebol Clube,,https://www.transfermarkt.com/jonathan-calleri/profil/spieler/284727,284727
São Paulo Futebol Clube,,https://www.transfermarkt.com/andre-silva/profil/spieler/565232,565232
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/hugo-souza/profil/spieler/574901,574901
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/matheus-donelli/profil/spieler/708723,708723
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/felix-torres/profil/spieler/468174,468174
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/andre-ramalho/profil/spieler/175792,175792
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/caetano/profil/spieler/625345,625345
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/caca/profil/spieler/603122,603122
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/gustavo-henrique/profil/spieler/208681,208681
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/diego-palacios/profil/spieler/425567,425567
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/matheus-bidu/profil/spieler/670021,670021
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/hugo/profil/spieler/730708,730708
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/matheuzinho/profil/spieler/594226,594226
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/leo-mana/profil/spieler/838387,838387
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/fagner/profil/spieler/47592,47592
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/raniele/profil/spieler/546530,546530
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/jose-martinez/profil/spieler/415666,415666
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/ryan/profil/spieler/1005642,1005642
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/breno-bidon/profil/spieler/1029227,1029227
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/maycon/profil/spieler/421935,421935
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/alex-santana/profil/spieler/219835,219835
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/charles/profil/spieler/486078,486078
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/ruan-oliveira/profil/spieler/798106,798106
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/rodrigo-garro/profil/spieler/565009,565009
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/igor-coronado/profil/spieler/215915,215915
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/matheus-araujo/profil/spieler/678853,678853
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/talles-magno/profil/spieler/677512,677512
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/angel-romero/profil/spieler/262262,262262
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/andre-carrillo/profil/spieler/135057,135057
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/pedro-henrique/profil/spieler/213368,213368
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/yuri-alberto/profil/spieler/489893,489893
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,167850
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/giovane/profil/spieler/1005165,1005165
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/pedro-raul/profil/spieler/547443,547443
Sport Club Corinthians Paulista,,https://www.transfermarkt.com/hector-hernandez/profil/spieler/273738,273738
Criciúma Esporte Clube,,https://www.transfermarkt.com/matheus-teixeira/profil/spieler/598975,598975
Criciúma Esporte Clube,,https://www.transfermarkt.com/gustavo/profil/spieler/667411,667411
Criciúma Esporte Clube,,https://www.transfermarkt.com/alisson/profil/spieler/375532,375532
Criciúma Esporte Clube,,https://www.transfermarkt.com/tobias-figueiredo/profil/spieler/122077,122077
Criciúma Esporte Clube,,https://www.transfermarkt.com/wilker-angel/profil/spieler/178400,178400
Criciúma Esporte Clube,,https://www.transfermarkt.com/erick/profil/spieler/1215637,1215637
Criciúma Esporte Clube,,https://www.transfermarkt.com/rodrigo/profil/spieler/349420,349420
Criciúma Esporte Clube,,https://www.transfermarkt.com/maia/profil/spieler/188715,188715
Criciúma Esporte Clube,,https://www.transfermarkt.com/miguel-trauco/profil/spieler/177690,177690
Criciúma Esporte Clube,,https://www.transfermarkt.com/marcelo-hermes/profil/spieler/348769,348769
Criciúma Esporte Clube,,https://www.transfermarkt.com/guilherme/profil/spieler/1008160,1008160
Criciúma Esporte Clube,,https://www.transfermarkt.com/claudinho/profil/spieler/697845,697845
Criciúma Esporte Clube,,https://www.transfermarkt.com/dudu/profil/spieler/476362,476362
Criciúma Esporte Clube,,https://www.transfermarkt.com/jonathan/profil/spieler/147366,147366
Criciúma Esporte Clube,,https://www.transfermarkt.com/patrick-de-paula/profil/spieler/737821,737821
Criciúma Esporte Clube,,https://www.transfermarkt.com/meritao/profil/spieler/646432,646432
Criciúma Esporte Clube,,https://www.transfermarkt.com/ronald/profil/spieler/688684,688684
Criciúma Esporte Clube,,https://www.transfermarkt.com/barreto/profil/spieler/348262,348262
Criciúma Esporte Clube,,https://www.transfermarkt.com/newton/profil/spieler/811219,811219
Criciúma Esporte Clube,,https://www.transfermarkt.com/eliedson/profil/spieler/1027713,1027713
Criciúma Esporte Clube,,https://www.transfermarkt.com/matheusinho/profil/spieler/401533,401533
Criciúma Esporte Clube,,https://www.transfermarkt.com/marquinhos-gabriel/profil/spieler/100091,100091
Criciúma Esporte Clube,,https://www.transfermarkt.com/fellipe-mateus/profil/spieler/520470,520470
Criciúma Esporte Clube,,https://www.transfermarkt.com/pedro-rocha/profil/spieler/362844,362844
Criciúma Esporte Clube,,https://www.transfermarkt.com/serginho/profil/spieler/456449,456449
Criciúma Esporte Clube,,https://www.transfermarkt.com/arthur-caike/profil/spieler/224481,224481
Criciúma Esporte Clube,,https://www.transfermarkt.com/yannick-bolasie/profil/spieler/75471,75471
Criciúma Esporte Clube,,https://www.transfermarkt.com/eduardo-melo/profil/spieler/738503,738503
Criciúma Esporte Clube,,https://www.transfermarkt.com/jhonata-robert/profil/spieler/711338,711338
Criciúma Esporte Clube,,https://www.transfermarkt.com/allano/profil/spieler/376441,376441
Criciúma Esporte Clube,,https://www.transfermarkt.com/felipe-vizeu/profil/spieler/425462,425462
Criciúma Esporte Clube,,https://www.transfermarkt.com/werik-popo/profil/spieler/902507,902507
Esporte Clube Juventude,,https://www.transfermarkt.com/gabriel/profil/spieler/79242,79242
Esporte Clube Juventude,,https://www.transfermarkt.com/mateus-claus/profil/spieler/733453,733453
Esporte Clube Juventude,,https://www.transfermarkt.com/lucas-wingert/profil/spieler/570583,570583
Esporte Clube Juventude,,https://www.transfermarkt.com/danilo-boza/profil/spieler/606136,606136
Esporte Clube Juventude,,https://www.transfermarkt.com/ze-marcos/profil/spieler/323850,323850
Esporte Clube Juventude,,https://www.transfermarkt.com/lucas-freitas/profil/spieler/809716,809716
Esporte Clube Juventude,,https://www.transfermarkt.com/yan-souto/profil/spieler/979629,979629
Esporte Clube Juventude,,https://www.transfermarkt.com/rodrigo-sam/profil/spieler/363174,363174
Esporte Clube Juventude,,https://www.transfermarkt.com/alan-ruschel/profil/spieler/75080,75080
Esporte Clube Juventude,,https://www.transfermarkt.com/joao-lucas/profil/spieler/672292,672292
Esporte Clube Juventude,,https://www.transfermarkt.com/ewerthon/profil/spieler/676034,676034
Esporte Clube Juventude,,https://www.transfermarkt.com/gabriel-inocencio/profil/spieler/788402,788402
Esporte Clube Juventude,,https://www.transfermarkt.com/joao-vitor/profil/spieler/1226336,1226336
Esporte Clube Juventude,,https://www.transfermarkt.com/luis-oyama/profil/spieler/555277,555277
Esporte Clube Juventude,,https://www.transfermarkt.com/ronaldo/profil/spieler/405768,405768
Esporte Clube Juventude,,https://www.transfermarkt.com/caique-goncalves/profil/spieler/555310,555310
Esporte Clube Juventude,,https://www.transfermarkt.com/kelvi-gomes/profil/spieler/740491,740491
Esporte Clube Juventude,,https://www.transfermarkt.com/daniel-peixoto/profil/spieler/675047,675047
Esporte Clube Juventude,,https://www.transfermarkt.com/jadson/profil/spieler/205179,205179
Esporte Clube Juventude,,https://www.transfermarkt.com/mandaca/profil/spieler/892091,892091
Esporte Clube Juventude,,https://www.transfermarkt.com/thiago-conti/profil/spieler/583064,583064
Esporte Clube Juventude,,https://www.transfermarkt.com/dudu-vieira/profil/spieler/519877,519877
Esporte Clube Juventude,,https://www.transfermarkt.com/jean-carlos/profil/spieler/102574,102574
Esporte Clube Juventude,,https://www.transfermarkt.com/nene/profil/spieler/29091,29091
Esporte Clube Juventude,,https://www.transfermarkt.com/david/profil/spieler/752724,752724
Esporte Clube Juventude,,https://www.transfermarkt.com/diego-goncalves/profil/spieler/405720,405720
Esporte Clube Juventude,,https://www.transfermarkt.com/lucas-barbosa/profil/spieler/816144,816144
Esporte Clube Juventude,,https://www.transfermarkt.com/marcelinho/profil/spieler/813120,813120
Esporte Clube Juventude,,https://www.transfermarkt.com/erick-farias/profil/spieler/535037,535037
Esporte Clube Juventude,,https://www.transfermarkt.com/gabriel-taliari/profil/spieler/585876,585876
Esporte Clube Juventude,,https://www.transfermarkt.com/ronie-carrillo/profil/spieler/348039,348039
Esporte Clube Juventude,,https://www.transfermarkt.com/gilberto/profil/spieler/164013,164013
Esporte Clube Juventude,,https://www.transfermarkt.com/edson-carioca/profil/spieler/794925,794925
Sport Club Internacional,,https://www.transfermarkt.com/sergio-rochet/profil/spieler/264014,264014
Sport Club Internacional,,https://www.transfermarkt.com/ivan/profil/spieler/364257,364257
Sport Club Internacional,,https://www.transfermarkt.com/anthoni/profil/spieler/869437,869437
Sport Club Internacional,,https://www.transfermarkt.com/fabricio/profil/spieler/150479,150479
Sport Club Internacional,,https://www.transfermarkt.com/kauan/profil/spieler/1094530,1094530
Sport Club Internacional,,https://www.transfermarkt.com/vitao/profil/spieler/428783,428783
Sport Club Internacional,,https://www.transfermarkt.com/clayton/profil/spieler/371968,371968
Sport Club Internacional,,https://www.transfermarkt.com/agustin-rogel/profil/spieler/456535,456535
Sport Club Internacional,,https://www.transfermarkt.com/gabriel-mercado/profil/spieler/45319,45319
Sport Club Internacional,,https://www.transfermarkt.com/alexandro-bernabei/profil/spieler/719635,719635
Sport Club Internacional,,https://www.transfermarkt.com/rene/profil/spieler/212209,212209
Sport Club Internacional,,https://www.transfermarkt.com/nathan/profil/spieler/740273,740273
Sport Club Internacional,,https://www.transfermarkt.com/braian-aguirre/profil/spieler/829378,829378
Sport Club Internacional,,https://www.transfermarkt.com/thiago-maia/profil/spieler/294873,294873
Sport Club Internacional,,https://www.transfermarkt.com/bruno-gomes/profil/spieler/703322,703322
Sport Club Internacional,,https://www.transfermarkt.com/fernando/profil/spieler/51174,51174
Sport Club Internacional,,https://www.transfermarkt.com/romulo/profil/spieler/687359,687359
Sport Club Internacional,,https://www.transfermarkt.com/bruno-henrique/profil/spieler/277335,277335
Sport Club Internacional,,https://www.transfermarkt.com/gustavo-prado/profil/spieler/1095552,1095552
Sport Club Internacional,,https://www.transfermarkt.com/alan-patrick/profil/spieler/104505,104505
Sport Club Internacional,,https://www.transfermarkt.com/gabriel-carvalho/profil/spieler/1089144,1089144
Sport Club Internacional,,https://www.transfermarkt.com/hyoran/profil/spieler/338861,338861
Sport Club Internacional,,https://www.transfermarkt.com/wanderson/profil/spieler/236202,236202
Sport Club Internacional,,https://www.transfermarkt.com/wesley/profil/spieler/674732,674732
Sport Club Internacional,,https://www.transfermarkt.com/bruno-tabata/profil/spieler/438202,438202
Sport Club Internacional,,https://www.transfermarkt.com/rafael-borre/profil/spieler/323831,323831
Sport Club Internacional,,https://www.transfermarkt.com/enner-valencia/profil/spieler/139503,139503
Sport Club Internacional,,https://www.transfermarkt.com/lucas-alario/profil/spieler/193782,193782
Sport Club Internacional,,https://www.transfermarkt.com/lucca/profil/spieler/982549,982549
Sport Club Internacional,,https://www.transfermarkt.com/lucca-drummond/profil/spieler/1082818,1082818
Fluminense Football Club,,https://www.transfermarkt.com/vitor-eudes/profil/spieler/590039,590039
Fluminense Football Club,,https://www.transfermarkt.com/felipe-alves/profil/spieler/189682,189682
Fluminense Football Club,,https://www.transfermarkt.com/fabio/profil/spieler/22415,22415
Fluminense Football Club,,https://www.transfermarkt.com/gustavo-ramalho/profil/spieler/884069,884069
Fluminense Football Club,,https://www.transfermarkt.com/antonio-carlos/profil/spieler/207446,207446
Fluminense Football Club,,https://www.transfermarkt.com/ignacio/profil/spieler/624291,624291
Fluminense Football Club,,https://www.transfermarkt.com/thiago-silva/profil/spieler/29241,29241
Fluminense Football Club,,https://www.transfermarkt.com/felipe-andrade/profil/spieler/884070,884070
Fluminense Football Club,,https://www.transfermarkt.com/manoel/profil/spieler/113586,113586
Fluminense Football Club,,https://www.transfermarkt.com/felipe-melo/profil/spieler/35537,35537
Fluminense Football Club,,https://www.transfermarkt.com/esquerdinha/profil/spieler/1004737,1004737
Fluminense Football Club,,https://www.transfermarkt.com/gabriel-fuentes/profil/spieler/480686,480686
Fluminense Football Club,,https://www.transfermarkt.com/marcelo/profil/spieler/44501,44501
Fluminense Football Club,,https://www.transfermarkt.com/diogo-barbosa/profil/spieler/167724,167724
Fluminense Football Club,,https://www.transfermarkt.com/guga/profil/spieler/592344,592344
Fluminense Football Club,,https://www.transfermarkt.com/samuel-xavier/profil/spieler/198250,198250
Fluminense Football Club,,https://www.transfermarkt.com/gabriel-pires/profil/spieler/167291,167291
Fluminense Football Club,,https://www.transfermarkt.com/facundo-bernal/profil/spieler/898350,898350
Fluminense Football Club,,https://www.transfermarkt.com/thiago-santos/profil/spieler/346922,346922
Fluminense Football Club,,https://www.transfermarkt.com/martinelli/profil/spieler/815558,815558
Fluminense Football Club,,https://www.transfermarkt.com/nonato/profil/spieler/546172,546172
Fluminense Football Club,,https://www.transfermarkt.com/renato-augusto/profil/spieler/53058,53058
Fluminense Football Club,,https://www.transfermarkt.com/victor-hugo/profil/spieler/1045599,1045599
Fluminense Football Club,,https://www.transfermarkt.com/david-terans/profil/spieler/261309,261309
Fluminense Football Club,,https://www.transfermarkt.com/lima/profil/spieler/387611,387611
Fluminense Football Club,,https://www.transfermarkt.com/ganso/profil/spieler/67920,67920
Fluminense Football Club,,https://www.transfermarkt.com/keno/profil/spieler/346065,346065
Fluminense Football Club,,https://www.transfermarkt.com/jhon-arias/profil/spieler/588989,588989
Fluminense Football Club,,https://www.transfermarkt.com/marquinhos/profil/spieler/668268,668268
Fluminense Football Club,,https://www.transfermarkt.com/kevin-serna/profil/spieler/745927,745927
Fluminense Football Club,,https://www.transfermarkt.com/yony-gonzalez/profil/spieler/262474,262474
Fluminense Football Club,,https://www.transfermarkt.com/jan-lucumi/profil/spieler/909360,909360
Fluminense Football Club,,https://www.transfermarkt.com/kaua-elias/profil/spieler/1119009,1119009
Fluminense Football Club,,https://www.transfermarkt.com/john-kennedy/profil/spieler/856085,856085
Fluminense Football Club,,https://www.transfermarkt.com/lele/profil/spieler/972864,972864
Fluminense Football Club,,https://www.transfermarkt.com/german-cano/profil/spieler/54590,54590
Esporte Clube Bahia,,https://www.transfermarkt.com/marcos-felipe/profil/spieler/283166,283166
Esporte Clube Bahia,,https://www.transfermarkt.com/adriel/profil/spieler/808445,808445
Esporte Clube Bahia,,https://www.transfermarkt.com/danilo-fernandes/profil/spieler/99439,99439
Esporte Clube Bahia,,https://www.transfermarkt.com/gabriel-souza/profil/spieler/994229,994229
Esporte Clube Bahia,,https://www.transfermarkt.com/kanu/profil/spieler/524446,524446
Esporte Clube Bahia,,https://www.transfermarkt.com/gabriel-xavier/profil/spieler/740501,740501
Esporte Clube Bahia,,https://www.transfermarkt.com/vitor-hugo/profil/spieler/149752,149752
Esporte Clube Bahia,,https://www.transfermarkt.com/david-duarte/profil/spieler/373446,373446
Esporte Clube Bahia,,https://www.transfermarkt.com/victor-cuesta/profil/spieler/104326,104326
Esporte Clube Bahia,,https://www.transfermarkt.com/iago/profil/spieler/520468,520468
Esporte Clube Bahia,,https://www.transfermarkt.com/luciano-juba/profil/spieler/676035,676035
Esporte Clube Bahia,,https://www.transfermarkt.com/gilberto/profil/spieler/231614,231614
Esporte Clube Bahia,,https://www.transfermarkt.com/santiago-arias/profil/spieler/120443,120443
Esporte Clube Bahia,,https://www.transfermarkt.com/andre-dhominique/profil/spieler/959171,959171
Esporte Clube Bahia,,https://www.transfermarkt.com/cicinho/profil/spieler/101294,101294
Esporte Clube Bahia,,https://www.transfermarkt.com/caio-alexandre/profil/spieler/727751,727751
Esporte Clube Bahia,,https://www.transfermarkt.com/nicolas-acevedo/profil/spieler/625569,625569
Esporte Clube Bahia,,https://www.transfermarkt.com/rezende/profil/spieler/793815,793815
Esporte Clube Bahia,,https://www.transfermarkt.com/jean-lucas/profil/spieler/578872,578872
Esporte Clube Bahia,,https://www.transfermarkt.com/carlos-de-pena/profil/spieler/257740,257740
Esporte Clube Bahia,,https://www.transfermarkt.com/yago-felipe/profil/spieler/346935,346935
Esporte Clube Bahia,,https://www.transfermarkt.com/cauly/profil/spieler/162812,162812
Esporte Clube Bahia,,https://www.transfermarkt.com/everton-ribeiro/profil/spieler/52896,52896
Esporte Clube Bahia,,https://www.transfermarkt.com/biel/profil/spieler/875328,875328
Esporte Clube Bahia,,https://www.transfermarkt.com/rafael-ratao/profil/spieler/289802,289802
Esporte Clube Bahia,,https://www.transfermarkt.com/ademir/profil/spieler/544259,544259
Esporte Clube Bahia,,https://www.transfermarkt.com/luciano-rodriguez/profil/spieler/856143,856143
Esporte Clube Bahia,,https://www.transfermarkt.com/thaciano/profil/spieler/392487,392487
Esporte Clube Bahia,,https://www.transfermarkt.com/everaldo/profil/spieler/205041,205041
Red Bull Bragantino,,https://www.transfermarkt.com/cleiton/profil/spieler/468247,468247
Red Bull Bragantino,,https://www.transfermarkt.com/lucao/profil/spieler/412372,412372
Red Bull Bragantino,,https://www.transfermarkt.com/pedro-henrique/profil/spieler/329720,329720
Red Bull Bragantino,,https://www.transfermarkt.com/lucas-cunha/profil/spieler/355496,355496
Red Bull Bragantino,,https://www.transfermarkt.com/douglas-mendes/profil/spieler/921863,921863
Red Bull Bragantino,,https://www.transfermarkt.com/eduardo-santos/profil/spieler/564546,564546
Red Bull Bragantino,,https://www.transfermarkt.com/sergio-palacios/profil/spieler/1174214,1174214
Red Bull Bragantino,,https://www.transfermarkt.com/luan-candido/profil/spieler/432166,432166
Red Bull Bragantino,,https://www.transfermarkt.com/juninho-capixaba/profil/spieler/406676,406676
Red Bull Bragantino,,https://www.transfermarkt.com/guilherme/profil/spieler/678502,678502
Red Bull Bragantino,,https://www.transfermarkt.com/jose-andres-hurtado/profil/spieler/680506,680506
Red Bull Bragantino,,https://www.transfermarkt.com/nathan-mendes/profil/spieler/887801,887801
Red Bull Bragantino,,https://www.transfermarkt.com/jadsom/profil/spieler/612162,612162
Red Bull Bragantino,,https://www.transfermarkt.com/matheus-fernandes/profil/spieler/351892,351892
Red Bull Bragantino,,https://www.transfermarkt.com/raul/profil/spieler/479587,479587
Red Bull Bragantino,,https://www.transfermarkt.com/eric-ramires/profil/spieler/614328,614328
Red Bull Bragantino,,https://www.transfermarkt.com/lucas-evangelista/profil/spieler/270188,270188
Red Bull Bragantino,,https://www.transfermarkt.com/gustavo-neves/profil/spieler/1084081,1084081
Red Bull Bragantino,,https://www.transfermarkt.com/joao-neto/profil/spieler/564919,564919
Red Bull Bragantino,,https://www.transfermarkt.com/jhon-jhon/profil/spieler/964582,964582
Red Bull Bragantino,,https://www.transfermarkt.com/lincoln/profil/spieler/351738,351738
Red Bull Bragantino,,https://www.transfermarkt.com/vitinho/profil/spieler/323944,323944
Red Bull Bragantino,,https://www.transfermarkt.com/vitinho/profil/spieler/670965,670965
Red Bull Bragantino,,https://www.transfermarkt.com/ivan-cavaleiro/profil/spieler/149716,149716
Red Bull Bragantino,,https://www.transfermarkt.com/henry-mosquera/profil/spieler/975191,975191
Red Bull Bragantino,,https://www.transfermarkt.com/kawe/profil/spieler/791721,791721
Red Bull Bragantino,,https://www.transfermarkt.com/thiago-borbas/profil/spieler/743951,743951
Red Bull Bragantino,,https://www.transfermarkt.com/eduardo-sasha/profil/spieler/162883,162883
Red Bull Bragantino,,https://www.transfermarkt.com/arthur-sousa/profil/spieler/1005640,1005640
CR Flamengo,,https://www.transfermarkt.com/agustin-rossi/profil/spieler/352324,352324
CR Flamengo,,https://www.transfermarkt.com/matheus-cunha/profil/spieler/876739,876739
CR Flamengo,,https://www.transfermarkt.com/leo-ortiz/profil/spieler/374136,374136
CR Flamengo,,https://www.transfermarkt.com/leo-pereira/profil/spieler/288431,288431
CR Flamengo,,https://www.transfermarkt.com/fabricio-bruno/profil/spieler/432773,432773
CR Flamengo,,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,46741
CR Flamengo,,https://www.transfermarkt.com/cleiton/profil/spieler/943237,943237
CR Flamengo,,https://www.transfermarkt.com/matias-vina/profil/spieler/439072,439072
CR Flamengo,,https://www.transfermarkt.com/ayrton-lucas/profil/spieler/349585,349585
CR Flamengo,,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,79960
CR Flamengo,,https://www.transfermarkt.com/wesley/profil/spieler/964580,964580
CR Flamengo,,https://www.transfermarkt.com/guillermo-varela/profil/spieler/188862,188862
CR Flamengo,,https://www.transfermarkt.com/allan/profil/spieler/385271,385271
CR Flamengo,,https://www.transfermarkt.com/erick-pulgar/profil/spieler/215616,215616
CR Flamengo,,https://www.transfermarkt.com/evertton-araujo/profil/spieler/931007,931007
CR Flamengo,,https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458,397458
CR Flamengo,,https://www.transfermarkt.com/carlos-alcaraz/profil/spieler/748319,748319
CR Flamengo,,https://www.transfermarkt.com/gerson/profil/spieler/341705,341705
CR Flamengo,,https://www.transfermarkt.com/giorgian-de-arrascaeta/profil/spieler/248410,248410
CR Flamengo,,https://www.transfermarkt.com/lorran/profil/spieler/1009030,1009030
CR Flamengo,,https://www.transfermarkt.com/everton/profil/spieler/321239,321239
CR Flamengo,,https://www.transfermarkt.com/bruno-henrique/profil/spieler/353108,353108
CR Flamengo,,https://www.transfermarkt.com/michael/profil/spieler/520392,520392
CR Flamengo,,https://www.transfermarkt.com/gonzalo-plata/profil/spieler/592735,592735
CR Flamengo,,https://www.transfermarkt.com/luiz-araujo/profil/spieler/435485,435485
CR Flamengo,,https://www.transfermarkt.com/matheus-goncalves/profil/spieler/961046,961046
CR Flamengo,,https://www.transfermarkt.com/pedro/profil/spieler/432895,432895
CR Flamengo,,https://www.transfermarkt.com/gabriel-barbosa/profil/spieler/244275,244275
CR Flamengo,,https://www.transfermarkt.com/carlinhos/profil/spieler/363173,363173
Club Athletico Paranaense,,https://www.transfermarkt.com/mycael/profil/spieler/743586,743586
Club Athletico Paranaense,,https://www.transfermarkt.com/leo-linck/profil/spieler/742034,742034
Club Athletico Paranaense,,https://www.transfermarkt.com/matheus-soares/profil/spieler/1122597,1122597
Club Athletico Paranaense,,https://www.transfermarkt.com/kaique-rocha/profil/spieler/633377,633377
Club Athletico Paranaense,,https://www.transfermarkt.com/mateo-gamarra/profil/spieler/661245,661245
Club Athletico Paranaense,,https://www.transfermarkt.com/luan-patrick/profil/spieler/658674,658674
Club Athletico Paranaense,,https://www.transfermarkt.com/lucas-belezi/profil/spieler/668230,668230
Club Athletico Paranaense,,https://www.transfermarkt.com/thiago-heleno/profil/spieler/45431,45431
Club Athletico Paranaense,,https://www.transfermarkt.com/marcos-victor/profil/spieler/980463,980463
Club Athletico Paranaense,,https://www.transfermarkt.com/lucas-esquivel/profil/spieler/829969,829969
Club Athletico Paranaense,,https://www.transfermarkt.com/fernando/profil/spieler/731057,731057
Club Athletico Paranaense,,https://www.transfermarkt.com/leonardo-godoy/profil/spieler/369556,369556
Club Athletico Paranaense,,https://www.transfermarkt.com/madson/profil/spieler/177845,177845
Club Athletico Paranaense,,https://www.transfermarkt.com/erick/profil/spieler/633212,633212
Club Athletico Paranaense,,https://www.transfermarkt.com/gabriel/profil/spieler/213606,213606
Club Athletico Paranaense,,https://www.transfermarkt.com/fernandinho/profil/spieler/26267,26267
Club Athletico Paranaense,,https://www.transfermarkt.com/christian/profil/spieler/658678,658678
Club Athletico Paranaense,,https://www.transfermarkt.com/praxedes/profil/spieler/574765,574765
