id_partida,data_jogo,campeonato,home_team,away_team,period,group,name,home_value,away_value,home_total,away_total,compare_code,key,resultado
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,ALL,Goalkeeping,Goals prevented,-0.1389,0.1432,,,2,goalsPrevented,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,ALL,Goalkeeping,Goal kicks,3.0,14.0,,,2,goalKicks,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Match overview,Ball possession,59.0,41.0,,,1,ballPossession,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Match overview,Expected goals,0.18,1.06,,,2,expectedGoals,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Match overview,Big chances,0.0,3.0,,,2,bigChanceCreated,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Match overview,Total shots,3.0,4.0,,,2,totalShotsOnGoal,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Match overview,Goalkeeper saves,1.0,0.0,,,1,goalkeeperSaves,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Match overview,Corner kicks,1.0,0.0,,,1,cornerKicks,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Match overview,Passes,213.0,156.0,,,1,passes,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Match overview,Tackles,6.0,7.0,,,2,totalTackle,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Match overview,Free kicks,10.0,8.0,,,1,freeKicks,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Match overview,Yellow cards,0.0,1.0,,,2,yellowCards,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Shots,Total shots,3.0,4.0,,,2,totalShotsOnGoal,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Shots,Shots on target,0.0,2.0,,,2,shotsOnGoal,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Shots,Hit woodwork,0.0,0.0,,,3,hitWoodwork,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Shots,Shots off target,3.0,2.0,,,1,shotsOffGoal,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Shots,Blocked shots,0.0,0.0,,,3,blockedScoringAttempt,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Shots,Shots inside box,2.0,3.0,,,2,totalShotsInsideBox,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Shots,Shots outside box,1.0,1.0,,,3,totalShotsOutsideBox,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Attack,Big chances scored,0.0,1.0,,,2,bigChanceScored,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Attack,Big chances missed,0.0,2.0,,,2,bigChanceMissed,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Attack,Fouled in final third,4.0,1.0,,,1,fouledFinalThird,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Attack,Offsides,3.0,1.0,,,1,offsides,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Passes,Accurate passes,177.0,115.0,,,1,accuratePasses,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Passes,Throw-ins,13.0,8.0,,,1,throwIns,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Passes,Final third entries,24.0,18.0,,,1,finalThirdEntries,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Passes,Long balls,17.0,12.0,32.0,33.0,1,accurateLongBalls,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Passes,Crosses,1.0,0.0,7.0,0.0,1,accurateCross,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Duels,Duels,50.0,50.0,,,3,duelWonPercent,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Duels,Dispossessed,4.0,3.0,,,1,dispossessed,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Duels,Ground duels,20.0,18.0,38.0,38.0,1,groundDuelsPercentage,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Duels,Aerial duels,4.0,6.0,10.0,10.0,2,aerialDuelsPercentage,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Duels,Dribbles,4.0,3.0,7.0,6.0,1,dribblesPercentage,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Defending,Tackles won,3.0,4.0,6.0,7.0,2,wonTacklePercent,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Defending,Total tackles,6.0,7.0,,,2,totalTackle,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Defending,Interceptions,7.0,1.0,,,1,interceptionWon,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Defending,Recoveries,20.0,27.0,,,2,ballRecovery,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Defending,Clearances,4.0,9.0,,,2,totalClearance,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Goalkeeping,Total saves,1.0,0.0,,,1,goalkeeperSaves,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,1ST,Goalkeeping,Goal kicks,2.0,4.0,,,2,goalKicks,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Match overview,Ball possession,68.0,32.0,,,1,ballPossession,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Match overview,Expected goals,1.28,0.06,,,1,expectedGoals,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Match overview,Big chances,1.0,0.0,,,1,bigChanceCreated,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Match overview,Total shots,15.0,1.0,,,1,totalShotsOnGoal,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Match overview,Goalkeeper saves,0.0,3.0,,,2,goalkeeperSaves,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Match overview,Corner kicks,5.0,2.0,,,1,cornerKicks,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Match overview,Passes,261.0,132.0,,,1,passes,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Match overview,Tackles,6.0,9.0,,,2,totalTackle,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Match overview,Free kicks,11.0,6.0,,,1,freeKicks,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Match overview,Yellow cards,2.0,3.0,,,2,yellowCards,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Shots,Total shots,15.0,1.0,,,1,totalShotsOnGoal,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Shots,Shots on target,3.0,0.0,,,1,shotsOnGoal,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Shots,Hit woodwork,0.0,0.0,,,3,hitWoodwork,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Shots,Shots off target,8.0,1.0,,,1,shotsOffGoal,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Shots,Blocked shots,4.0,0.0,,,1,blockedScoringAttempt,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Shots,Shots inside box,10.0,1.0,,,1,totalShotsInsideBox,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Shots,Shots outside box,5.0,0.0,,,1,totalShotsOutsideBox,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Attack,Big chances scored,0.0,0.0,,,3,bigChanceScored,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Attack,Big chances missed,1.0,0.0,,,1,bigChanceMissed,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Attack,Fouled in final third,4.0,0.0,,,1,fouledFinalThird,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Attack,Offsides,1.0,0.0,,,1,offsides,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Passes,Accurate passes,214.0,84.0,,,1,accuratePasses,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Passes,Throw-ins,15.0,6.0,,,1,throwIns,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Passes,Final third entries,45.0,20.0,,,1,finalThirdEntries,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Passes,Long balls,16.0,11.0,31.0,39.0,1,accurateLongBalls,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Passes,Crosses,6.0,1.0,20.0,2.0,2,accurateCross,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Duels,Duels,62.0,38.0,,,1,duelWonPercent,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Duels,Dispossessed,5.0,3.0,,,1,dispossessed,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Duels,Ground duels,23.0,15.0,38.0,38.0,1,groundDuelsPercentage,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Duels,Aerial duels,17.0,10.0,27.0,27.0,1,aerialDuelsPercentage,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Duels,Dribbles,6.0,1.0,10.0,4.0,1,dribblesPercentage,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Defending,Tackles won,3.0,7.0,6.0,9.0,2,wonTacklePercent,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Defending,Total tackles,6.0,9.0,,,2,totalTackle,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Defending,Interceptions,5.0,8.0,,,2,interceptionWon,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Defending,Recoveries,27.0,24.0,,,1,ballRecovery,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Defending,Clearances,1.0,24.0,,,2,totalClearance,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Goalkeeping,Total saves,0.0,3.0,,,2,goalkeeperSaves,
12116989,2024-04-17,Brasileirão Série A,Palmeiras,Internacional,2ND,Goalkeeping,Goal kicks,1.0,10.0,,,2,goalKicks,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Match overview,Ball possession,47.0,53.0,,,2,ballPossession,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Match overview,Expected goals,1.3,0.69,,,1,expectedGoals,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Match overview,Big chances,1.0,1.0,,,3,bigChanceCreated,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Match overview,Total shots,12.0,10.0,,,1,totalShotsOnGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Match overview,Goalkeeper saves,2.0,4.0,,,2,goalkeeperSaves,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Match overview,Corner kicks,9.0,1.0,,,1,cornerKicks,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Match overview,Fouls,19.0,19.0,,,3,fouls,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Match overview,Passes,404.0,463.0,,,2,passes,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Match overview,Tackles,13.0,14.0,,,2,totalTackle,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Match overview,Free kicks,18.0,17.0,,,1,freeKicks,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Match overview,Yellow cards,1.0,3.0,,,2,yellowCards,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Shots,Total shots,12.0,10.0,,,1,totalShotsOnGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Shots,Shots on target,6.0,3.0,,,1,shotsOnGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Shots,Hit woodwork,0.0,0.0,,,3,hitWoodwork,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Shots,Shots off target,4.0,3.0,,,1,shotsOffGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Shots,Blocked shots,2.0,4.0,,,2,blockedScoringAttempt,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Shots,Shots inside box,9.0,5.0,,,1,totalShotsInsideBox,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Shots,Shots outside box,3.0,5.0,,,2,totalShotsOutsideBox,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Attack,Big chances scored,0.0,1.0,,,2,bigChanceScored,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Attack,Big chances missed,1.0,0.0,,,1,bigChanceMissed,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Attack,Fouled in final third,2.0,3.0,,,2,fouledFinalThird,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Attack,Offsides,1.0,2.0,,,2,offsides,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Passes,Accurate passes,324.0,394.0,,,2,accuratePasses,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Passes,Throw-ins,20.0,18.0,,,1,throwIns,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Passes,Final third entries,37.0,34.0,,,1,finalThirdEntries,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Passes,Long balls,38.0,26.0,68.0,44.0,2,accurateLongBalls,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Passes,Crosses,3.0,4.0,11.0,16.0,1,accurateCross,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Duels,Duels,50.0,50.0,,,3,duelWonPercent,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Duels,Dispossessed,11.0,10.0,,,1,dispossessed,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Duels,Ground duels,40.0,39.0,79.0,79.0,1,groundDuelsPercentage,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Duels,Aerial duels,15.0,15.0,30.0,30.0,3,aerialDuelsPercentage,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Duels,Dribbles,9.0,8.0,12.0,11.0,1,dribblesPercentage,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Defending,Tackles won,10.0,4.0,13.0,14.0,1,wonTacklePercent,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Defending,Total tackles,13.0,14.0,,,2,totalTackle,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Defending,Interceptions,10.0,13.0,,,2,interceptionWon,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Defending,Recoveries,45.0,48.0,,,2,ballRecovery,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Defending,Clearances,15.0,21.0,,,2,totalClearance,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Goalkeeping,Total saves,2.0,4.0,,,2,goalkeeperSaves,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Goalkeeping,Goals prevented,0.0389,0.1099,,,2,goalsPrevented,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,ALL,Goalkeeping,Goal kicks,6.0,5.0,,,1,goalKicks,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Match overview,Ball possession,47.0,53.0,,,2,ballPossession,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Match overview,Expected goals,0.33,0.13,,,1,expectedGoals,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Match overview,Big chances,0.0,0.0,,,3,bigChanceCreated,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Match overview,Total shots,6.0,3.0,,,1,totalShotsOnGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Match overview,Goalkeeper saves,1.0,0.0,,,1,goalkeeperSaves,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Match overview,Corner kicks,2.0,0.0,,,1,cornerKicks,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Match overview,Passes,202.0,226.0,,,2,passes,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Match overview,Tackles,7.0,8.0,,,2,totalTackle,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Match overview,Free kicks,7.0,10.0,,,2,freeKicks,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Match overview,Yellow cards,1.0,2.0,,,2,yellowCards,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Shots,Total shots,6.0,3.0,,,1,totalShotsOnGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Shots,Shots on target,1.0,1.0,,,3,shotsOnGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Shots,Hit woodwork,0.0,0.0,,,3,hitWoodwork,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Shots,Shots off target,4.0,2.0,,,1,shotsOffGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Shots,Blocked shots,1.0,0.0,,,1,blockedScoringAttempt,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Shots,Shots inside box,4.0,1.0,,,1,totalShotsInsideBox,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Shots,Shots outside box,2.0,2.0,,,3,totalShotsOutsideBox,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Attack,Big chances scored,0.0,0.0,,,3,bigChanceScored,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Attack,Big chances missed,0.0,0.0,,,3,bigChanceMissed,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Attack,Fouled in final third,0.0,2.0,,,2,fouledFinalThird,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Attack,Offsides,1.0,2.0,,,2,offsides,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Passes,Accurate passes,163.0,184.0,,,2,accuratePasses,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Passes,Throw-ins,10.0,12.0,,,2,throwIns,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Passes,Final third entries,20.0,19.0,,,1,finalThirdEntries,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Passes,Long balls,19.0,15.0,34.0,26.0,2,accurateLongBalls,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Passes,Crosses,1.0,2.0,3.0,8.0,1,accurateCross,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Duels,Duels,41.0,59.0,,,2,duelWonPercent,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Duels,Dispossessed,7.0,6.0,,,1,dispossessed,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Duels,Ground duels,17.0,24.0,41.0,41.0,2,groundDuelsPercentage,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Duels,Aerial duels,7.0,10.0,17.0,17.0,2,aerialDuelsPercentage,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Duels,Dribbles,3.0,6.0,4.0,7.0,2,dribblesPercentage,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Defending,Tackles won,5.0,2.0,7.0,8.0,1,wonTacklePercent,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Defending,Total tackles,7.0,8.0,,,2,totalTackle,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Defending,Interceptions,8.0,7.0,,,1,interceptionWon,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Defending,Recoveries,26.0,24.0,,,1,ballRecovery,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Defending,Clearances,10.0,9.0,,,1,totalClearance,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Goalkeeping,Total saves,1.0,0.0,,,1,goalkeeperSaves,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,1ST,Goalkeeping,Goal kicks,3.0,3.0,,,3,goalKicks,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Match overview,Ball possession,46.0,54.0,,,2,ballPossession,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Match overview,Expected goals,0.97,0.55,,,1,expectedGoals,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Match overview,Big chances,1.0,1.0,,,3,bigChanceCreated,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Match overview,Total shots,6.0,7.0,,,2,totalShotsOnGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Match overview,Goalkeeper saves,1.0,4.0,,,2,goalkeeperSaves,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Match overview,Corner kicks,7.0,1.0,,,1,cornerKicks,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Match overview,Passes,202.0,237.0,,,2,passes,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Match overview,Tackles,6.0,6.0,,,3,totalTackle,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Match overview,Free kicks,11.0,7.0,,,1,freeKicks,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Match overview,Yellow cards,0.0,1.0,,,2,yellowCards,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Shots,Total shots,6.0,7.0,,,2,totalShotsOnGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Shots,Shots on target,5.0,2.0,,,1,shotsOnGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Shots,Hit woodwork,0.0,0.0,,,3,hitWoodwork,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Shots,Shots off target,0.0,1.0,,,2,shotsOffGoal,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Shots,Blocked shots,1.0,4.0,,,2,blockedScoringAttempt,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Shots,Shots inside box,5.0,4.0,,,1,totalShotsInsideBox,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Shots,Shots outside box,1.0,3.0,,,2,totalShotsOutsideBox,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Attack,Big chances scored,0.0,1.0,,,2,bigChanceScored,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Attack,Big chances missed,1.0,0.0,,,1,bigChanceMissed,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Attack,Fouled in final third,2.0,1.0,,,1,fouledFinalThird,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Attack,Offsides,0.0,0.0,,,3,offsides,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Passes,Accurate passes,161.0,210.0,,,2,accuratePasses,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Passes,Throw-ins,10.0,6.0,,,1,throwIns,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Passes,Final third entries,17.0,15.0,,,1,finalThirdEntries,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Passes,Long balls,19.0,11.0,34.0,18.0,2,accurateLongBalls,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Passes,Crosses,2.0,2.0,8.0,8.0,3,accurateCross,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Duels,Duels,61.0,39.0,,,1,duelWonPercent,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Duels,Dispossessed,4.0,4.0,,,3,dispossessed,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Duels,Ground duels,23.0,15.0,38.0,38.0,1,groundDuelsPercentage,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Duels,Aerial duels,8.0,5.0,13.0,13.0,1,aerialDuelsPercentage,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Duels,Dribbles,6.0,2.0,8.0,4.0,1,dribblesPercentage,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Defending,Tackles won,5.0,2.0,6.0,6.0,1,wonTacklePercent,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Defending,Total tackles,6.0,6.0,,,3,totalTackle,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Defending,Interceptions,2.0,6.0,,,2,interceptionWon,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Defending,Recoveries,19.0,24.0,,,2,ballRecovery,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Defending,Clearances,5.0,12.0,,,2,totalClearance,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Goalkeeping,Total saves,1.0,4.0,,,2,goalkeeperSaves,
12116987,2024-04-17,Brasileirão Série A,Flamengo,São Paulo,2ND,Goalkeeping,Goal kicks,3.0,2.0,,,1,goalKicks,
12116988,2024-04-18,Brasileirão Série A,Botafogo,Atlético Goianiense,ALL,Match overview,Ball possession,53.0,47.0,,,1,ballPossession,
12116988,2024-04-18,Brasileirão Série A,Botafogo,Atlético Goianiense,ALL,Match overview,Expected goals,0.76,0.84,,,2,expectedGoals,
12116988,2024-04-18,Brasileirão Série A,Botafogo,Atlético Goianiense,ALL,Match overview,Big chances,0.0,2.0,,,2,bigChanceCreated,
12116988,2024-04-18,Brasileirão Série A,Botafogo,Atlético Goianiense,ALL,Match overview,Total shots,13.0,12.0,,,1,totalShotsOnGoal,
12116988,2024-04-18,Brasileirão Série A,Botafogo,Atlético Goianiense,ALL,Match overview,Goalkeeper saves,3.0,3.0,,,3,goalkeeperSaves,
